date,rf,inflow,etp
2011-09-18,7.20 ,37.34 ,2.44 
2011-09-19,0.80 ,43.60 ,1.93 
2011-09-20,0.00 ,31.09 ,2.53 
2011-09-21,0.00 ,24.73 ,2.77 
2011-09-22,0.00 ,18.38 ,2.53 
2011-09-23,0.00 ,18.37 ,2.43 
2011-09-24,0.00 ,12.00 ,2.45 
2011-09-25,0.00 ,24.61 ,2.33 
2011-09-26,0.00 ,12.22 ,2.41 
2011-09-27,0.00 ,11.56 ,2.91 
2011-09-28,0.00 ,11.13 ,1.50 
2011-09-29,27.60 ,36.26 ,1.25 
2011-09-30,0.00 ,30.07 ,2.70 
2011-10-01,0.00 ,18.37 ,1.94 
2011-10-02,0.00 ,24.75 ,1.90 
2011-10-03,0.00 ,12.11 ,1.95 
2011-10-04,0.00 ,6.05 ,1.90 
2011-10-05,0.00 ,12.35 ,2.02 
2011-10-06,0.00 ,6.09 ,2.31 
2011-10-07,0.00 ,12.36 ,1.88 
2011-10-08,0.00 ,5.11 ,1.72 
2011-10-09,0.00 ,11.26 ,1.37 
2011-10-10,0.00 ,11.22 ,1.49 
2011-10-11,0.00 ,11.22 ,1.76 
2011-10-12,0.00 ,5.03 ,1.01 
2011-10-13,0.00 ,11.22 ,1.60 
2011-10-14,3.40 ,11.46 ,1.01 
2011-10-15,12.50 ,23.75 ,1.04 
2011-10-16,1.90 ,11.28 ,1.90 
2011-10-17,0.00 ,17.56 ,1.97 
2011-10-18,0.00 ,11.42 ,1.38 
2011-10-19,0.00 ,11.34 ,1.45 
2011-10-20,0.00 ,4.99 ,1.45 
2011-10-21,0.00 ,11.47 ,1.53 
2011-10-22,5.40 ,11.39 ,1.21 
2011-10-23,0.10 ,5.34 ,0.97 
2011-10-24,0.20 ,11.29 ,1.18 
2011-10-25,0.00 ,11.30 ,1.46 
2011-10-26,0.00 ,17.67 ,1.09 
2011-10-27,0.00 ,5.22 ,1.21 
2011-10-28,0.00 ,5.88 ,1.21 
2011-10-29,3.90 ,10.73 ,0.80 
2011-10-30,0.20 ,11.47 ,1.27 
2011-10-31,0.00 ,11.52 ,1.18 
2011-11-01,0.00 ,5.22 ,1.27 
2011-11-02,0.00 ,11.43 ,1.35 
2011-11-03,0.00 ,11.30 ,1.38 
2011-11-04,2.00 ,5.43 ,1.09 
2011-11-05,0.70 ,17.77 ,1.66 
2011-11-06,16.00 ,16.16 ,1.04 
2011-11-07,0.10 ,29.90 ,0.93 
2011-11-08,0.00 ,17.74 ,1.20 
2011-11-09,0.60 ,23.75 ,1.03 
2011-11-10,0.00 ,11.50 ,0.95 
2011-11-11,0.60 ,17.55 ,0.73 
2011-11-12,0.00 ,11.40 ,0.95 
2011-11-13,0.00 ,11.50 ,1.30 
2011-11-14,0.00 ,5.35 ,0.90 
2011-11-15,0.00 ,17.93 ,0.81 
2011-11-16,0.00 ,5.34 ,0.76 
2011-11-17,0.00 ,17.47 ,0.70 
2011-11-18,3.10 ,5.48 ,0.63 
2011-11-19,0.50 ,11.69 ,1.19 
2011-11-20,0.10 ,11.36 ,1.42 
2011-11-21,0.40 ,5.59 ,0.68 
2011-11-22,0.00 ,5.38 ,0.61 
2011-11-23,2.80 ,11.81 ,0.86 
2011-11-24,0.00 ,5.56 ,0.93 
2011-11-25,0.10 ,3.27 ,0.54 
2011-11-26,0.00 ,5.59 ,0.46 
2011-11-27,1.00 ,11.61 ,0.53 
2011-11-28,1.10 ,7.10 ,0.59 
2011-11-29,11.40 ,26.13 ,0.59 
2011-11-30,28.60 ,49.88 ,0.65 
2011-12-01,0.30 ,31.98 ,0.93 
2011-12-02,1.00 ,19.67 ,0.84 
2011-12-03,8.10 ,31.78 ,0.51 
2011-12-04,0.20 ,25.74 ,0.61 
2011-12-05,0.30 ,25.67 ,0.44 
2011-12-06,0.70 ,19.61 ,0.47 
2011-12-07,0.10 ,13.57 ,0.48 
2011-12-08,7.70 ,25.84 ,0.48 
2011-12-09,1.90 ,19.73 ,0.43 
2011-12-10,0.00 ,20.10 ,0.50 
2011-12-11,0.00 ,7.77 ,0.62 
2011-12-12,0.00 ,13.81 ,0.52 
2011-12-13,0.00 ,13.85 ,0.40 
2011-12-14,0.00 ,7.89 ,0.45 
2011-12-15,0.00 ,13.56 ,0.80 
2011-12-16,0.00 ,8.00 ,0.77 
2011-12-17,0.00 ,9.40 ,0.40 
2011-12-18,0.00 ,8.18 ,0.39 
2011-12-19,0.00 ,14.09 ,0.36 
2011-12-20,0.00 ,8.26 ,0.34 
2011-12-21,0.10 ,8.32 ,0.37 
2011-12-22,0.00 ,8.73 ,0.86 
2011-12-23,0.00 ,8.38 ,0.35 
2011-12-24,0.00 ,2.43 ,0.60 
2011-12-25,0.00 ,8.61 ,0.51 
2011-12-26,0.00 ,9.28 ,0.36 
2011-12-27,0.00 ,2.79 ,0.32 
2011-12-28,0.00 ,2.73 ,0.34 
2011-12-29,0.00 ,8.71 ,0.36 
2011-12-30,0.00 ,2.84 ,0.32 
2011-12-31,0.00 ,5.40 ,0.31 
2012-01-01,0.10 ,8.94 ,0.42 
2012-01-02,0.00 ,15.28 ,0.32 
2012-01-03,0.10 ,3.91 ,0.40 
2012-01-04,0.00 ,3.16 ,0.46 
2012-01-05,0.00 ,3.13 ,0.36 
2012-01-06,0.00 ,9.08 ,0.41 
2012-01-07,0.00 ,3.72 ,0.38 
2012-01-08,0.00 ,3.47 ,0.36 
2012-01-09,0.00 ,3.43 ,0.48 
2012-01-10,0.00 ,3.64 ,0.49 
2012-01-11,0.00 ,3.67 ,0.48 
2012-01-12,0.00 ,5.49 ,0.41 
2012-01-13,0.00 ,7.24 ,0.57 
2012-01-14,0.00 ,4.55 ,0.56 
2012-01-15,0.00 ,4.24 ,0.43 
2012-01-16,0.00 ,3.83 ,0.55 
2012-01-17,0.00 ,8.75 ,0.51 
2012-01-18,0.00 ,2.84 ,0.45 
2012-01-19,0.70 ,9.44 ,0.87 
2012-01-20,1.10 ,2.81 ,0.83 
2012-01-21,0.70 ,5.52 ,0.53 
2012-01-22,0.10 ,8.62 ,0.91 
2012-01-23,0.00 ,3.27 ,0.64 
2012-01-24,0.00 ,8.51 ,0.57 
2012-01-25,0.00 ,2.87 ,0.72 
2012-01-26,0.00 ,2.85 ,0.44 
2012-01-27,0.00 ,3.11 ,0.36 
2012-01-28,0.00 ,8.54 ,0.51 
2012-01-29,0.00 ,2.78 ,0.67 
2012-01-30,0.00 ,2.87 ,0.71 
2012-01-31,2.80 ,2.85 ,0.50 
2012-02-01,0.00 ,4.93 ,0.55 
2012-02-02,0.00 ,4.54 ,0.42 
2012-02-03,0.00 ,3.11 ,0.54 
2012-02-04,0.40 ,2.89 ,0.73 
2012-02-05,0.00 ,2.86 ,0.69 
2012-02-06,0.00 ,2.78 ,0.64 
2012-02-07,0.00 ,3.62 ,1.13 
2012-02-08,0.00 ,3.10 ,0.79 
2012-02-09,0.00 ,4.73 ,0.95 
2012-02-10,0.00 ,2.76 ,0.81 
2012-02-11,0.00 ,2.34 ,0.92 
2012-02-12,0.00 ,4.88 ,0.88 
2012-02-13,0.00 ,3.35 ,0.98 
2012-02-14,0.00 ,1.88 ,1.00 
2012-02-15,0.00 ,2.21 ,0.97 
2012-02-16,0.00 ,3.83 ,1.23 
2012-02-17,0.00 ,3.50 ,1.09 
2012-02-18,0.00 ,4.26 ,0.94 
2012-02-19,0.00 ,2.89 ,0.92 
2012-02-20,0.00 ,2.93 ,1.08 
2012-02-21,0.00 ,2.17 ,0.64 
2012-02-22,0.00 ,3.56 ,1.06 
2012-02-23,0.00 ,3.90 ,1.35 
2012-02-24,0.00 ,4.37 ,0.88 
2012-02-25,0.20 ,2.43 ,1.17 
2012-02-26,0.10 ,5.22 ,1.13 
2012-02-27,0.00 ,1.30 ,1.23 
2012-02-28,0.00 ,1.46 ,1.03 
2012-02-29,0.00 ,5.45 ,1.43 
2012-03-01,0.00 ,9.95 ,1.83 
2012-03-02,0.70 ,4.65 ,1.38 
2012-03-03,0.00 ,6.07 ,1.62 
2012-03-04,0.10 ,17.01 ,1.45 
2012-03-05,3.60 ,6.01 ,1.20 
2012-03-06,5.70 ,11.41 ,0.92 
2012-03-07,0.00 ,6.31 ,1.42 
2012-03-08,0.00 ,1.45 ,1.16 
2012-03-09,0.10 ,2.24 ,1.18 
2012-03-10,0.20 ,2.57 ,1.61 
2012-03-11,0.00 ,9.67 ,1.98 
2012-03-12,0.00 ,7.87 ,1.70 
2012-03-13,0.00 ,8.10 ,1.73 
2012-03-14,0.10 ,3.45 ,0.91 
2012-03-15,0.00 ,13.82 ,1.46 
2012-03-16,1.50 ,4.08 ,1.23 
2012-03-17,3.70 ,4.50 ,2.15 
2012-03-18,2.40 ,24.10 ,1.43 
2012-03-19,0.00 ,34.92 ,1.83 
2012-03-20,0.00 ,15.04 ,2.03 
2012-03-21,0.00 ,15.40 ,2.37 
2012-03-22,0.00 ,10.62 ,1.72 
2012-03-23,15.00 ,35.54 ,1.07 
2012-03-24,3.30 ,11.50 ,1.61 
2012-03-25,0.00 ,26.19 ,2.42 
2012-03-26,0.10 ,6.66 ,2.32 
2012-03-27,0.00 ,26.42 ,1.93 
2012-03-28,0.00 ,6.97 ,2.09 
2012-03-29,0.00 ,26.90 ,2.45 
2012-03-30,0.10 ,37.45 ,2.17 
2012-03-31,0.00 ,80.24 ,2.47 
2012-04-01,0.00 ,51.39 ,2.57 
2012-04-02,15.80 ,55.97 ,1.38 
2012-04-03,37.40 ,193.23 ,1.52 
2012-04-04,0.20 ,155.92 ,2.45 
2012-04-05,0.00 ,117.00 ,2.57 
2012-04-06,0.00 ,85.70 ,2.57 
2012-04-07,0.00 ,74.02 ,2.78 
2012-04-08,0.00 ,55.33 ,3.16 
2012-04-09,0.00 ,85.28 ,3.65 
2012-04-10,7.00 ,110.03 ,1.57 
2012-04-11,6.00 ,148.93 ,2.04 
2012-04-12,0.10 ,139.15 ,2.38 
2012-04-13,0.00 ,109.12 ,2.15 
2012-04-14,0.00 ,90.02 ,3.27 
2012-04-15,0.00 ,85.25 ,3.20 
2012-04-16,0.00 ,75.67 ,3.38 
2012-04-17,0.00 ,60.68 ,3.34 
2012-04-18,0.00 ,51.46 ,3.36 
2012-04-19,0.00 ,49.14 ,3.62 
2012-04-20,0.00 ,44.63 ,4.04 
2012-04-21,37.20 ,63.84 ,1.78 
2012-04-22,7.50 ,216.08 ,1.40 
2012-04-23,2.20 ,193.16 ,2.09 
2012-04-24,0.00 ,146.20 ,2.92 
2012-04-25,12.90 ,128.16 ,1.64 
2012-04-26,1.90 ,123.20 ,4.10 
2012-04-27,0.00 ,104.94 ,3.83 
2012-04-28,0.00 ,90.70 ,4.06 
2012-04-29,0.00 ,75.89 ,3.52 
2012-04-30,0.00 ,58.08 ,4.72 
2012-05-01,0.00 ,58.96 ,3.66 
2012-05-02,0.00 ,44.50 ,4.41 
2012-05-03,6.70 ,45.20 ,3.17 
2012-05-04,0.00 ,39.04 ,4.06 
2012-05-05,0.10 ,35.93 ,4.75 
2012-05-06,0.10 ,38.55 ,4.81 
2012-05-07,0.00 ,20.34 ,4.09 
2012-05-08,0.00 ,29.55 ,4.06 
2012-05-09,0.00 ,24.84 ,4.65 
2012-05-10,0.00 ,15.82 ,4.01 
2012-05-11,0.00 ,25.83 ,2.15 
2012-05-12,0.00 ,16.63 ,3.39 
2012-05-13,0.00 ,21.34 ,3.69 
2012-05-14,14.90 ,21.53 ,1.79 
2012-05-15,0.30 ,26.15 ,4.32 
2012-05-16,0.20 ,20.77 ,3.76 
2012-05-17,4.10 ,17.35 ,2.72 
2012-05-18,0.00 ,21.28 ,3.69 
2012-05-19,0.00 ,16.89 ,4.50 
2012-05-20,0.00 ,12.63 ,5.05 
2012-05-21,0.00 ,12.87 ,4.87 
2012-05-22,0.00 ,13.10 ,4.90 
2012-05-23,0.00 ,8.62 ,4.34 
2012-05-24,0.00 ,13.86 ,2.80 
2012-05-25,0.00 ,8.98 ,4.83 
2012-05-26,0.00 ,9.31 ,3.96 
2012-05-27,0.50 ,13.99 ,2.68 
2012-05-28,0.10 ,9.65 ,4.26 
2012-05-29,0.00 ,1.13 ,3.10 
2012-05-30,2.90 ,14.44 ,2.12 
2012-05-31,5.90 ,6.11 ,2.62 
2012-06-01,0.00 ,16.11 ,3.48 
2012-06-02,2.40 ,14.95 ,4.34 
2012-06-03,0.70 ,6.45 ,4.15 
2012-06-04,0.00 ,6.81 ,4.34 
2012-06-05,0.70 ,6.99 ,4.43 
2012-06-06,0.00 ,7.23 ,4.81 
2012-06-07,7.80 ,7.50 ,4.10 
2012-06-08,2.30 ,7.76 ,3.47 
2012-06-09,0.10 ,12.04 ,4.70 
2012-06-10,12.40 ,21.93 ,3.84 
2012-06-11,6.50 ,12.66 ,2.89 
2012-06-12,0.60 ,13.48 ,3.78 
2012-06-13,0.00 ,9.16 ,4.44 
2012-06-14,0.00 ,8.97 ,4.96 
2012-06-15,0.00 ,5.21 ,3.16 
2012-06-16,0.00 ,6.84 ,4.75 
2012-06-17,0.00 ,6.96 ,4.70 
2012-06-18,0.00 ,6.05 ,4.86 
2012-06-19,0.00 ,2.24 ,5.01 
2012-06-20,0.00 ,6.55 ,5.14 
2012-06-21,0.00 ,2.34 ,5.58 
2012-06-22,0.10 ,2.59 ,2.93 
2012-06-23,0.70 ,6.98 ,4.68 
2012-06-24,0.00 ,2.91 ,4.16 
2012-06-25,0.00 ,2.76 ,5.40 
2012-06-26,0.50 ,2.93 ,4.31 
2012-06-27,0.00 ,3.42 ,4.87 
2012-06-28,0.00 ,3.40 ,4.21 
2012-06-29,0.40 ,3.53 ,3.93 
2012-06-30,59.90 ,62.63 ,2.39 
2012-07-01,0.10 ,97.52 ,4.20 
2012-07-02,0.00 ,38.40 ,3.80 
2012-07-03,0.10 ,22.25 ,3.68 
2012-07-04,1.20 ,18.47 ,3.36 
2012-07-05,3.20 ,22.18 ,2.34 
2012-07-06,66.40 ,184.40 ,2.19 
2012-07-07,0.10 ,238.71 ,4.57 
2012-07-08,0.00 ,119.59 ,5.17 
2012-07-09,2.60 ,67.46 ,3.89 
2012-07-10,0.00 ,56.70 ,3.46 
2012-07-11,11.50 ,47.17 ,2.56 
2012-07-12,0.00 ,51.21 ,2.70 
2012-07-13,28.30 ,112.24 ,3.11 
2012-07-14,13.20 ,245.03 ,2.35 
2012-07-15,56.80 ,629.37 ,2.01 
2012-07-16,1.10 ,548.75 ,2.18 
2012-07-17,0.00 ,257.48 ,2.71 
2012-07-18,0.50 ,151.95 ,2.61 
2012-07-19,42.60 ,412.17 ,2.53 
2012-07-20,0.30 ,396.47 ,3.39 
2012-07-21,0.00 ,218.83 ,4.74 
2012-07-22,3.30 ,153.77 ,2.31 
2012-07-23,2.50 ,111.75 ,2.37 
2012-07-24,0.10 ,93.07 ,3.76 
2012-07-25,0.00 ,74.08 ,4.44 
2012-07-26,0.00 ,55.06 ,4.61 
2012-07-27,0.00 ,50.41 ,4.85 
2012-07-28,0.00 ,45.17 ,3.50 
2012-07-29,0.10 ,45.14 ,3.53 
2012-07-30,2.20 ,26.04 ,3.37 
2012-07-31,0.00 ,36.01 ,4.08 
2012-08-01,0.00 ,26.52 ,5.16 
2012-08-02,0.00 ,26.76 ,5.36 
2012-08-03,0.00 ,22.10 ,5.68 
2012-08-04,0.00 ,17.70 ,5.84 
2012-08-05,0.00 ,17.29 ,5.83 
2012-08-06,0.00 ,17.08 ,5.65 
2012-08-07,0.00 ,12.80 ,5.93 
2012-08-08,0.00 ,12.76 ,5.34 
2012-08-09,0.00 ,12.80 ,4.47 
2012-08-10,0.00 ,12.85 ,2.38 
2012-08-11,0.00 ,12.83 ,3.80 
2012-08-12,26.70 ,27.19 ,2.13 
2012-08-13,2.20 ,27.27 ,3.73 
2012-08-14,0.70 ,27.41 ,3.99 
2012-08-15,82.20 ,178.13 ,2.00 
2012-08-16,0.20 ,356.05 ,2.25 
2012-08-17,2.20 ,132.65 ,3.24 
2012-08-18,0.30 ,89.49 ,2.05 
2012-08-19,7.70 ,75.13 ,2.53 
2012-08-20,35.60 ,128.41 ,1.97 
2012-08-21,33.10 ,742.51 ,2.19 
2012-08-22,31.30 ,630.03 ,2.05 
2012-08-23,3.10 ,471.71 ,2.23 
2012-08-24,0.00 ,267.06 ,2.05 
2012-08-25,1.40 ,167.84 ,2.14 
2012-08-26,0.50 ,131.05 ,2.75 
2012-08-27,0.10 ,99.09 ,4.28 
2012-08-28,14.70 ,120.67 ,3.37 
2012-08-29,5.10 ,164.14 ,3.51 
2012-08-30,49.90 ,251.19 ,1.66 
2012-08-31,1.90 ,572.47 ,2.86 
2012-09-01,0.40 ,287.90 ,2.79 
2012-09-02,0.20 ,176.11 ,3.56 
2012-09-03,0.20 ,125.62 ,3.36 
2012-09-04,15.10 ,114.45 ,1.73 
2012-09-05,15.50 ,171.71 ,3.33 
2012-09-06,0.00 ,149.14 ,3.11 
2012-09-07,0.00 ,114.79 ,2.57 
2012-09-08,25.70 ,158.23 ,2.05 
2012-09-09,0.00 ,152.17 ,2.46 
2012-09-10,0.00 ,117.95 ,2.68 
2012-09-11,0.00 ,106.35 ,3.07 
2012-09-12,0.00 ,77.46 ,1.60 
2012-09-13,2.70 ,73.28 ,1.47 
2012-09-14,4.20 ,66.25 ,1.68 
2012-09-15,0.40 ,60.04 ,2.38 
2012-09-16,12.40 ,60.45 ,1.66 
2012-09-17,57.00 ,443.21 ,1.45 
2012-09-18,0.90 ,628.17 ,2.46 
2012-09-19,0.10 ,272.72 ,2.09 
2012-09-20,0.00 ,163.41 ,2.48 
2012-09-21,2.50 ,122.39 ,2.05 
2012-09-22,0.00 ,98.20 ,2.48 
2012-09-23,0.00 ,80.21 ,2.91 
2012-09-24,0.00 ,61.83 ,3.00 
2012-09-25,0.00 ,55.35 ,2.72 
2012-09-26,0.00 ,55.56 ,1.72 
2012-09-27,0.00 ,42.55 ,1.47 
2012-09-28,3.90 ,42.66 ,1.31 
2012-09-29,0.10 ,42.34 ,1.82 
2012-09-30,0.00 ,36.07 ,1.91 
2012-10-01,0.00 ,36.09 ,2.06 
2012-10-02,0.30 ,23.61 ,2.14 
2012-10-03,0.00 ,30.05 ,2.23 
2012-10-04,0.00 ,23.88 ,2.16 
2012-10-05,0.00 ,17.45 ,1.61 
2012-10-06,0.00 ,32.78 ,2.05 
2012-10-07,0.00 ,14.35 ,2.08 
2012-10-08,0.00 ,20.43 ,2.10 
2012-10-09,0.00 ,20.83 ,1.42 
2012-10-10,0.00 ,14.35 ,1.33 
2012-10-11,0.00 ,14.37 ,1.69 
2012-10-12,0.00 ,14.11 ,1.63 
2012-10-13,0.00 ,20.57 ,1.43 
2012-10-14,0.00 ,14.56 ,1.76 
2012-10-15,0.00 ,14.48 ,1.68 
2012-10-16,0.00 ,8.28 ,1.61 
2012-10-17,3.80 ,14.47 ,1.77 
2012-10-18,0.00 ,14.65 ,1.51 
2012-10-19,0.00 ,14.56 ,1.58 
2012-10-20,0.00 ,14.56 ,1.48 
2012-10-21,0.00 ,8.39 ,1.58 
2012-10-22,34.70 ,38.91 ,1.04 
2012-10-23,0.00 ,56.98 ,1.69 
2012-10-24,0.00 ,26.62 ,0.99 
2012-10-25,0.00 ,26.91 ,0.97 
2012-10-26,0.00 ,18.15 ,1.14 
2012-10-27,24.20 ,32.95 ,0.76 
2012-10-28,0.40 ,45.06 ,1.74 
2012-10-29,0.00 ,45.00 ,1.08 
2012-10-30,0.10 ,32.96 ,1.30 
2012-10-31,0.00 ,27.01 ,1.03 
2012-11-01,0.00 ,20.71 ,1.33 
2012-11-02,0.00 ,26.67 ,0.90 
2012-11-03,0.00 ,20.63 ,0.95 
2012-11-04,1.40 ,14.50 ,0.87 
2012-11-05,6.20 ,20.94 ,0.65 
2012-11-06,2.80 ,26.63 ,0.64 
2012-11-07,0.00 ,26.76 ,0.95 
2012-11-08,0.00 ,17.80 ,0.57 
2012-11-09,0.00 ,20.93 ,0.83 
2012-11-10,0.10 ,15.13 ,1.13 
2012-11-11,26.40 ,57.21 ,0.80 
2012-11-12,7.80 ,92.85 ,1.29 
2012-11-13,0.30 ,69.06 ,1.49 
2012-11-14,0.00 ,62.43 ,1.06 
2012-11-15,0.00 ,57.31 ,0.65 
2012-11-16,3.70 ,45.27 ,0.50 
2012-11-17,1.10 ,39.06 ,1.01 
2012-11-18,0.00 ,45.06 ,0.63 
2012-11-19,3.30 ,32.96 ,0.55 
2012-11-20,0.00 ,38.66 ,0.55 
2012-11-21,0.00 ,26.77 ,0.49 
2012-11-22,0.00 ,32.92 ,0.59 
2012-11-23,0.20 ,26.88 ,0.76 
2012-11-24,0.00 ,24.84 ,0.74 
2012-11-25,0.00 ,26.91 ,0.51 
2012-11-26,0.20 ,14.96 ,1.14 
2012-11-27,0.00 ,20.81 ,0.57 
2012-11-28,3.80 ,26.85 ,0.82 
2012-11-29,0.00 ,26.99 ,0.55 
2012-11-30,0.00 ,9.19 ,0.54 
2012-12-01,0.00 ,20.90 ,0.56 
2012-12-02,0.00 ,20.95 ,0.54 
2012-12-03,5.60 ,15.25 ,0.42 
2012-12-04,0.00 ,9.04 ,0.75 
2012-12-05,5.10 ,15.10 ,0.31 
2012-12-06,0.00 ,21.13 ,0.59 
2012-12-07,1.00 ,3.35 ,0.26 
2012-12-08,0.10 ,15.42 ,0.80 
2012-12-09,0.00 ,15.70 ,0.40 
2012-12-10,0.00 ,4.84 ,0.25 
2012-12-11,0.00 ,15.25 ,0.26 
2012-12-12,0.00 ,9.41 ,0.25 
2012-12-13,0.00 ,15.29 ,0.28 
2012-12-14,25.80 ,27.36 ,0.31 
2012-12-15,0.50 ,27.29 ,0.42 
2012-12-16,0.00 ,18.87 ,0.36 
2012-12-17,0.00 ,21.40 ,0.50 
2012-12-18,0.00 ,15.28 ,0.49 
2012-12-19,0.00 ,9.32 ,0.28 
2012-12-20,0.00 ,27.57 ,0.31 
2012-12-21,0.00 ,9.59 ,0.43 
2012-12-22,0.00 ,15.49 ,0.33 
2012-12-23,0.00 ,9.70 ,0.71 
2012-12-24,0.00 ,9.97 ,0.35 
2012-12-25,0.00 ,15.81 ,0.63 
2012-12-26,0.00 ,3.47 ,0.28 
2012-12-27,0.00 ,9.92 ,0.30 
2012-12-28,0.60 ,9.93 ,0.33 
2012-12-29,2.10 ,21.63 ,0.32 
2012-12-30,0.40 ,4.14 ,0.60 
2012-12-31,0.00 ,4.20 ,0.39 
2013-01-01,1.20 ,16.24 ,0.25 
2013-01-02,0.80 ,10.17 ,0.65 
2013-01-03,0.00 ,12.10 ,0.25 
2013-01-04,0.00 ,4.08 ,0.23 
2013-01-05,0.00 ,10.42 ,0.21 
2013-01-06,0.00 ,4.45 ,0.26 
2013-01-07,0.00 ,4.46 ,0.27 
2013-01-08,0.00 ,10.41 ,0.32 
2013-01-09,0.00 ,4.88 ,0.35 
2013-01-10,0.00 ,10.70 ,0.29 
2013-01-11,0.00 ,4.51 ,0.29 
2013-01-12,0.30 ,8.42 ,0.31 
2013-01-13,0.00 ,8.73 ,0.30 
2013-01-14,0.00 ,8.51 ,0.31 
2013-01-15,0.00 ,8.55 ,0.30 
2013-01-16,0.00 ,8.38 ,0.40 
2013-01-17,0.10 ,8.60 ,0.44 
2013-01-18,0.00 ,8.44 ,0.40 
2013-01-19,0.00 ,14.10 ,0.44 
2013-01-20,0.00 ,8.71 ,0.42 
2013-01-21,13.50 ,19.84 ,0.39 
2013-01-22,1.30 ,14.27 ,0.49 
2013-01-23,0.70 ,8.47 ,0.45 
2013-01-24,0.60 ,2.65 ,0.91 
2013-01-25,0.00 ,8.65 ,0.96 
2013-01-26,0.00 ,14.16 ,0.49 
2013-01-27,0.00 ,8.44 ,0.43 
2013-01-28,0.00 ,2.89 ,0.47 
2013-01-29,0.00 ,8.51 ,0.45 
2013-01-30,0.00 ,8.52 ,0.50 
2013-01-31,0.00 ,14.05 ,0.55 
2013-02-01,32.70 ,42.48 ,0.50 
2013-02-02,0.10 ,105.54 ,1.22 
2013-02-03,3.30 ,82.41 ,0.44 
2013-02-04,2.30 ,56.05 ,0.66 
2013-02-05,1.20 ,43.97 ,0.44 
2013-02-06,3.50 ,33.48 ,0.78 
2013-02-07,0.10 ,26.14 ,0.90 
2013-02-08,0.00 ,17.25 ,0.55 
2013-02-09,0.00 ,20.16 ,0.56 
2013-02-10,0.00 ,18.05 ,0.89 
2013-02-11,0.00 ,31.82 ,0.68 
2013-02-12,0.00 ,6.07 ,0.63 
2013-02-13,0.00 ,15.87 ,0.74 
2013-02-14,0.00 ,17.63 ,0.74 
2013-02-15,0.00 ,10.54 ,1.06 
2013-02-16,0.00 ,13.17 ,0.82 
2013-02-17,0.00 ,19.23 ,0.71 
2013-02-18,0.00 ,9.24 ,0.92 
2013-02-19,0.00 ,4.54 ,1.52 
2013-02-20,0.00 ,5.05 ,1.08 
2013-02-21,0.00 ,4.31 ,1.14 
2013-02-22,0.20 ,24.89 ,1.28 
2013-02-23,0.00 ,7.15 ,1.13 
2013-02-24,0.00 ,4.23 ,1.11 
2013-02-25,0.00 ,30.98 ,1.06 
2013-02-26,0.00 ,4.29 ,0.71 
2013-02-27,0.00 ,10.46 ,1.34 
2013-02-28,0.00 ,20.98 ,1.06 
2013-03-01,5.70 ,26.12 ,1.61 
2013-03-02,0.00 ,21.46 ,1.37 
2013-03-03,0.00 ,31.89 ,1.45 
2013-03-04,0.00 ,17.17 ,1.03 
2013-03-05,0.00 ,17.08 ,1.67 
2013-03-06,0.00 ,33.10 ,1.45 
2013-03-07,1.00 ,17.50 ,0.95 
2013-03-08,0.00 ,54.41 ,1.41 
2013-03-09,0.00 ,33.82 ,2.16 
2013-03-10,0.00 ,121.94 ,2.20 
2013-03-11,0.00 ,69.68 ,1.70 
2013-03-12,0.20 ,64.48 ,1.34 
2013-03-13,17.60 ,90.76 ,1.21 
2013-03-14,0.00 ,96.08 ,1.86 
2013-03-15,0.00 ,74.82 ,1.88 
2013-03-16,0.00 ,69.87 ,2.10 
2013-03-17,4.80 ,51.74 ,1.90 
2013-03-18,4.10 ,75.16 ,1.73 
2013-03-19,0.00 ,106.27 ,1.91 
2013-03-20,11.00 ,85.24 ,1.54 
2013-03-21,0.00 ,85.43 ,1.89 
2013-03-22,0.00 ,69.37 ,1.25 
2013-03-23,0.00 ,69.23 ,1.98 
2013-03-24,0.00 ,58.86 ,2.46 
2013-03-25,2.40 ,53.62 ,1.84 
2013-03-26,0.10 ,53.96 ,2.09 
2013-03-27,0.00 ,38.15 ,2.65 
2013-03-28,0.10 ,43.84 ,2.57 
2013-03-29,0.00 ,43.43 ,2.62 
2013-03-30,0.10 ,43.56 ,1.66 
2013-03-31,0.20 ,43.75 ,2.20 
2013-04-01,0.00 ,38.63 ,1.70 
2013-04-02,2.10 ,39.17 ,1.31 
2013-04-03,0.00 ,39.41 ,2.17 
2013-04-04,0.00 ,44.46 ,2.81 
2013-04-05,0.00 ,43.05 ,2.36 
2013-04-06,11.90 ,66.57 ,1.23 
2013-04-07,1.40 ,75.41 ,1.77 
2013-04-08,0.10 ,54.98 ,2.51 
2013-04-09,2.70 ,59.77 ,2.16 
2013-04-10,0.90 ,64.84 ,1.77 
2013-04-11,2.00 ,44.94 ,1.88 
2013-04-12,0.00 ,49.85 ,2.33 
2013-04-13,0.00 ,40.13 ,3.51 
2013-04-14,6.90 ,55.13 ,3.22 
2013-04-15,0.00 ,55.20 ,2.19 
2013-04-16,0.30 ,60.15 ,2.60 
2013-04-17,1.00 ,50.10 ,2.06 
2013-04-18,0.10 ,55.36 ,3.08 
2013-04-19,0.00 ,50.20 ,2.91 
2013-04-20,4.10 ,50.50 ,1.37 
2013-04-21,0.00 ,50.15 ,3.01 
